	Score	Rank
ITGB2-AS1	0.049785353535353544	1
CACNA1I	0.036000697063720014	2
GSK3A	0.030059155172829047	3
GAS8	0.02933196297585438	4
DDX51	0.02640623896305715	5
LAPTM4A	0.02635974060541535	6
INPP4A	0.026226275215439306	7
CYB5D1	0.024442647589143513	8
EML2	0.02322414948885538	9
ARMC2	0.021223104705111625	10
FCER1G	0.020436924769907966	11
KCNG1	0.01930643046439814	12
KYNU	0.018499328073994292	13
ILDR1	0.018455608718766617	14
CEBPE	0.018438289954059564	15
HKDC1	0.01838571733614531	16
GALNT10	0.018337271660801076	17
FAM212A	0.017847160615806833	18
GAB2	0.01733246497634867	19
SEP15	0.01675082972582973	20
CDKN2B	0.016263501891984868	21
HPS6	0.016228875713658327	22
CAPZB	0.01584430866280505	23
BAZ2A	0.015171389517345401	24
CDC26	0.015104666529530597	25
KIN	0.015000000000000001	26
COQ2	0.014742631318707875	27
LOC100129034	0.013731797831797834	28
LINC00476	0.013723196881091618	29
COQ9	0.013660842742836452	30
ASPHD2	0.01322021687462864	31
KXD1	0.013054287817445713	32
FLI1-AS1	0.012615740740740742	33
LOC100130855	0.012581196581196583	34
IRF2BPL	0.012510969422734127	35
CA11	0.012350652271704905	36
CLCN5	0.012148415334487397	37
C3orf33	0.012018099547511315	38
FAM218A	0.011920128890717127	39
AZU1	0.011667281792281792	40
GNAO1	0.011070516748366014	41
EPB41L4A	0.01106433823529412	42
FAM120B	0.010212768139280508	43
DUSP14	0.010000000000000002	44
ACAA2	0.009247025989883135	45
BRF1	0.009197586726998493	46
HARBI1	0.009167667066826733	47
DNAL4	0.009147127382421502	48
ACBD5	0.008554166666666668	49
CYBB	0.008367594871206842	50
ETAA1	0.008120663650075417	51
HSPB6	0.007789015021213165	52
SEPT2	0.007642105263157895	53
AAMP	0.007591617933723198	54
ANKH	0.007514407457389914	55
IL3RA	0.007511111111111112	56
HAUS3	0.0074749649859944	57
BBC3	0.007333989602127978	58
EXOSC9	0.00687485380116959	59
F11R	0.006510802469135802	60
KIFC3	0.0061820784600389875	61
FAM122A	0.005738310708898945	62
LGR4	0.00556698645270074	63
CAD	0.005225694444444445	64
ALKBH4	0.005102040816326532	65
ACYP1	0.005045112781954889	66
GOLIM4	0.005013020833333335	67
ELMO2	0.004929914529914532	68
BTF3	0.004821719457013576	69
KLHL36	0.00458937198067633	70
KCTD12	0.004214141414141417	71
CCDC6	0.00406627680311891	72
LOC100129269	0.0026519743992271467	73
GINS1	0.0026019242195712785	74
ITGB1BP2	0.0024309491677912743	75
LINC00202	0.002324929971988796	76
ABHD13	0.0018666666666666669	77
DUSP6	0.001473684210526317	78
DDX42	0.0014000000000000009	79
AGBL5	0.0013975044563279862	80
EML3	0.0013333333333333337	81
ALKBH5	0.0012244897959183677	82
